"ChildID","SchoolId","Male","Race","SES","FLunch","Age","time0","time1","time2","time3","time7","time11"
"0440020C",440,1,"White",0.64,15.38,67,46.74,66.35,64.06,101.72,128.7,164.17
"0440021C",440,0,"White",0.74,15.38,72,46.8,53.05,55.11,84.83,142.97,146.83
"0440022C",440,1,"White",0.94,15.38,72,48.63,60.78,86.02,107.66,176.38,186.82
"0440023C",440,1,"White",0.24,15.38,73,27.44,38.17,45.93,65.29,155.04,172.26
"0443001C",443,0,"White",0.81,29.63,66,40.15,59.94,59.51,89.31,157.45,177.66
"0443002C",443,1,"White",1,29.63,64,42.56,43.68,58.54,89.22,157.45,177.66
"0443003C",443,0,"White",1.17,29.63,63,48.7,57.46,55.27,75.4,147.06,168.69
"0443004C",443,1,"White",1.21,29.63,66,41.86,57.95,41.63,96.13,167.09,191.12
"0443005C",443,1,"White",0.68,29.63,71,34.7,38.04,55.26,100.79,161.63,182.07
"0443008C",443,0,"White",0.06,29.63,70,42.25,50.46,51.61,64.42,112.63,148.83
"0443009C",443,1,"White",0.91,29.63,63,42.6,58.17,67.58,119.36,169.5,192.57
"0443010C",443,0,"White",0.56,29.63,71,40.19,54.94,66.06,96.46,147.52,174.89
"0443011C",443,0,"Black",0.93,29.63,63,42.3,45.19,60.52,76.76,129.39,127.77
"0443012C",443,0,"White",1.53,29.63,71,52.21,87.88,105.06,130.94,175.63,200.74
"0443013C",443,0,"Black",-1.14,29.63,72,27.01,33.74,48.02,70.7,92.49,109.26
"0443014C",443,1,"White",-0.07,29.63,70,28.51,36.35,37.42,64.46,125.84,152.45
"0443015C",443,0,"White",0.57,29.63,66,25.88,31.15,38.68,51.84,115.02,151.83
"0443016C",443,0,"White",0.67,29.63,70,42.75,49.94,58.01,66.58,186.45,193.72
"0443017C",443,0,"White",1.96,29.63,67,44.2,60.06,66.06,79.76,166,174.96
"0443019C",443,1,"White",-0.3,29.63,72,39.06,54.4,53.61,76.78,170.59,184.89
"0443020C",443,1,"White",0.25,29.63,72,46.74,68.6,66.61,101.83,163.42,178.93
"0443021C",443,1,"White",0.96,29.63,66,36.74,52.8,57.24,72.76,148.89,150.05
"0443022C",443,1,"White",0.52,29.63,62,35.33,45.81,51.3,86.42,154.12,181.37
"0443023C",443,0,"White",0.88,29.63,64,39.58,49.79,60.7,87.83,146.76,174.89
"0443024C",443,1,"White",0.39,29.63,62,34.47,48.15,53.48,67.97,144.29,167.7
"0473001C",473,0,"White",-0.13,25.47,64,36.11,49.84,61.76,91.86,147.66,168.37
"0473002C",473,0,"White",0.4,29.63,68,33.86,54.94,56.72,110.67,169.03,177.83
"0473003C",473,1,"Black",-0.64,59.97,67,24.15,40.08,44.01,49.59,113.65,125.91
"0473004C",473,1,"White",0.39,29.63,65,31.84,40.05,54.72,74.42,130.22,147.33
"0473006C",473,0,"White",0.08,22.57,65,45.87,52.51,65.47,101.7,147.33,166.53
"0473008C",473,0,"White",0.55,19.88,65,46.45,67.48,108.24,138.68,174.23,189.36
"0473009C",473,0,"White",-0.09,21.54,70,30.07,43.06,51.4,90.31,151.41,180.96
"0473011C",473,0,"Hispanic",0.1,22.57,71,46.83,52.85,64.23,113.74,180.14,180.33
"0473014C",473,0,"Hispanic",0.13,44.96,67,55.3,74.91,87.37,143.61,164.7,193.72
"0473015C",473,1,"White",0.45,20.43,66,37.15,48.61,48,66.16,156.01,152.49
"0473016C",473,1,"White",0.86,21.91,68,35.25,47.73,55.14,94.11,146.98,168.22
"0473017C",473,0,"White",-0.08,20.43,62,39.2,55.46,53.16,89.91,170.77,180.83
"0473018C",473,1,"Hispanic",-0.13,26.53,73,40.17,49.91,57.35,65.83,157.61,177.53
"0473019C",473,1,"White",1.26,21.91,68,34.62,43,49.8,79.64,162.64,165.51
"0473020C",473,0,"White",1.52,23.9,66,29.91,39.44,40.65,66.04,134.02,154.43
"0473022C",473,1,"White",0.63,19.87,65,88.86,119.63,134.22,128.2,176.66,193.69
"0473024C",473,1,"White",1.09,29.63,64,32.54,42.39,52.03,76.28,159.19,171.61
"0474001C",474,0,"White",-0.53,21.91,73,39.58,50.13,58.99,91.83,132.1,165.84
"0474002C",474,1,"White",1.16,21.91,69,28.79,46.65,48.33,66.04,105.9,146.38
"0474003C",474,1,"White",-0.31,21.91,68,33.58,43.6,49.72,68.16,125.91,173
"0474004C",474,0,"White",-0.21,21.91,69,28.49,50.6,46.44,86.66,145.46,172.49
"0474006C",474,0,"White",-0.67,21.91,63,27.23,40.78,44.12,51.23,107.47,125.91
"0474007C",474,0,"White",-0.05,21.91,67,38.26,64.89,76.33,101.39,140.82,165.94
"0474008C",474,0,"White",-0.09,21.91,64,30.52,40.91,44.35,80.73,127.93,139.21
"0474010C",474,0,"White",-0.18,21.91,64,33.05,43.1,49.3,81.89,127.59,147.49
"0474011C",474,0,"White",-0.5,21.91,66,34.37,51.13,65.04,99.52,170.74,185.61
"0474014C",474,0,"White",1.22,21.91,70,36.54,48.01,51.67,63.44,130.03,165.72
"0474015C",474,1,"White",-0.55,21.91,68,30.18,43.67,50.52,61.11,111.41,125.81
"0474016C",474,1,"White",-0.47,21.91,64,35.39,49.32,62.56,124.73,139.26,169.92
"0474018C",474,0,"White",-0.01,21.91,65,32.26,42.2,48.22,60.97,97.73,133.03
"0474019C",474,1,"White",0.88,21.91,71,37.14,49.71,52.97,86.64,148.93,181.37
"0474020C",474,0,"White",-0.71,21.91,63,32.25,46.68,58.09,86.18,106.91,163.28
"0474021C",474,0,"White",-1.43,21.91,72,37.61,45.63,61.14,104.11,162.98,179.48
"0474023C",474,1,"White",-0.37,21.91,64,31.24,43.61,47.53,68.1,132.48,166.73
"0481001C",481,1,"White",0,26.53,69,30.83,42.76,48.7,64.46,81.16,117.69
"0481002C",481,1,"White",0.34,26.53,62,51,65.06,77.06,96.68,143.6,135.15
"0481005C",481,1,"White",-0.11,26.53,66,36.92,43.37,58.88,77.87,133.39,159.03
"0481006C",481,0,"White",0.32,26.53,75,37.42,45.41,49.01,65.18,112.06,136.17
"0481009C",481,1,"White",-3.9,26.53,72,32.78,42.28,46.18,76.43,124.53,148.31
"0481010C",481,0,"White",0.57,26.53,72,45.89,64.57,115.01,124.86,165.79,181.04
"0481011C",481,0,"White",-0.12,26.53,71,33.55,48.82,58.75,89.25,140.57,189.19
"0481013C",481,1,"White",0.23,26.53,70,35.28,55.3,60.3,73.43,118.02,129.87
"0481014C",481,0,"White",-0.48,26.53,67,58.25,69.35,78.7,107.06,162.54,183.11
"0481015C",481,1,"White",-0.36,26.53,62,24.92,31.96,33.94,41.96,79.5,134.47
"0481016C",481,0,"White",-0.27,26.53,64,30.93,57.28,76.58,105.53,144.56,135.15
"0481018C",481,0,"White",-0.47,26.53,71,51.15,103.77,88.39,158.73,171.88,180.79
"0481020C",481,0,"White",-1.09,26.53,72,35.15,65.53,92.51,108.22,186.45,202.44
"0481021C",481,0,"White",0.3,26.53,66,49.47,60.76,83.88,119.07,167.19,189.28
"0481022C",481,0,"White",0.31,26.53,69,52.62,69.74,85.9,97.9,151.57,162.75
"0481023C",481,0,"White",-0.27,26.53,66,29.31,41.61,46.69,76.98,124.51,165.05
"0481025C",481,0,"White",0.57,26.53,72,42,56.78,85.3,97.9,144.63,165.94
"0483001C",483,0,"White",0.15,25.47,65,28.76,43.61,57.49,102.53,137.78,146.9
"0483002C",483,0,"White",0.36,25.47,64,25.13,38.72,37.29,51.57,146.73,150.95
"0483003C",483,1,"White",1.98,25.47,69,43.48,48.07,52.79,81,149.09,179.34
"0483006C",483,1,"White",-0.73,25.47,66,45.25,57.43,55.08,100.35,170.46,182.69
"0483009C",483,1,"White",-0.14,25.47,72,45.73,48.94,52.77,69.62,147.97,181.41
"0483010C",483,1,"White",-0.35,25.47,72,28.04,42.51,48.06,55.75,116.18,122.74
"0483012C",483,1,"White",1.48,25.47,69,36.51,39.41,42.78,59.06,90.26,128.23
"0483014C",483,1,"White",0,25.47,62,36.46,40.91,51.82,62.76,136.72,147.22
"0483015C",483,0,"White",0.24,25.47,72,42.7,51.54,58.47,88.68,154.59,162.3
"0483016C",483,1,"Black",0.18,25.47,67,32.85,34.46,43.69,42.01,96.78,128.73
"0483018C",483,0,"White",0.78,25.47,72,37.15,44.93,48.32,51.6,123.31,148.86
"0483019C",483,0,"Black",-0.31,25.47,72,26.48,34.59,37.01,61.68,106.96,146.77
"0483020C",483,0,"White",0.51,25.47,55,43.2,53.63,57.83,76.69,144.61,142.63
"0483021C",483,1,"White",-0.16,25.47,73,34.71,49.52,57.59,76.55,167.14,186.15
"0483022C",483,1,"White",-0.14,25.47,68,23.86,37.68,46.03,54.64,108.92,149.85
"0483024C",483,0,"White",0.22,25.47,70,47.48,84.61,83.74,106.24,161.98,180.64
"0484001C",484,1,"White",0.12,26.53,66,26.53,47.76,46.89,52.13,104.78,149.88
"0484003C",484,1,"White",-0.49,20.43,65,35.19,58.31,59.71,79.83,154.12,158.09
"0484004C",484,0,"White",-0.53,21.54,68,37.43,52.1,56.34,70.58,104.85,138.96
"0484007C",484,1,"Black",-0.46,29.63,70,25.74,45.37,37.78,59.29,105.97,125.09
"0484008C",484,1,"White",0.05,2.03,69,34.95,68.65,81.03,109.02,152.47,179.33
"0484010C",484,1,"White",-0.19,21.91,68,36.31,51.62,50.42,62.13,124.88,128.82
"0484013C",484,1,"White",-0.88,31.19,68,24.39,34.42,42.14,49.46,77.49,105.12
"0484015C",484,0,"Black",-0.75,49.23,71,26.33,42.47,38.94,48.7,111.28,125.96
"0484016C",484,1,"White",-0.53,8.12,72,30.73,42.41,50.11,52.72,164.41,182.14
"0484019C",484,1,"White",0.69,25.47,62,30.19,43.31,44.92,51.58,127.11,170.16
"0484021C",484,1,"White",-0.4,19.28,73,28.46,48.8,43.5,57.49,127.42,127.48
"0484022C",484,1,"Black",-0.11,0,68,35.22,50.99,53.2,63.63,147.29,168.55
"0484023C",484,1,"Black",1.15,19.87,68,24.62,36.49,34.89,55.18,76.7,87.87
"0484025C",484,1,"Black",-0.46,49.23,70,24.01,42.38,40.98,55.41,108.09,149.85
"0489002C",489,0,"Hispanic",-0.68,20.43,72,32.18,43.63,57.58,64.3,114.23,125.4
"0489003C",489,0,"White",0.57,20.43,72,39.79,51.03,49.65,68.91,145.53,181.75
"0489004C",489,0,"White",-0.16,20.43,66,40.05,59.74,88.39,104.09,165.66,189.42
"0489008C",489,1,"White",-0.71,20.43,71,73.87,75.06,89.85,114,146.41,168.23
"0489009C",489,0,"White",0.26,20.43,70,39.68,48.88,55.96,88.76,146.42,181.1
"0489010C",489,1,"White",0.03,20.43,65,26.35,34.87,35.94,46.16,102.05,143.01
"0489014C",489,0,"White",2.04,20.43,64,34.09,51.05,62.9,112.58,183.73,199.2
"0489015C",489,1,"White",-0.79,20.43,70,28.02,34.86,34.56,46.71,69.74,74.4
"0489016C",489,1,"White",2.1,20.43,66,44.34,57.69,71.31,105.34,146.11,185.79
"0489018C",489,1,"White",-0.5,20.43,75,112.51,134.8,150.75,160.57,183.95,203.22
"0489019C",489,0,"White",-0.68,20.43,64,33.43,45.61,49.5,78.67,125.32,145.86
"0489020C",489,0,"White",-0.31,20.43,72,32.81,41.07,50.41,69.57,121.35,146.17
"0489021C",489,0,"White",-0.1,20.43,72,35.3,42.47,58.69,70.09,103.07,148.19
"0489022C",489,0,"White",0.58,20.43,68,39.48,47.41,60.19,84.69,145.13,150.57
"0513002C",513,1,"White",1.14,46.67,68,35.45,64.92,58.45,99.02,168.73,180.77
"0513003C",513,0,"White",0.5,46.67,63,30.2,65.22,54.91,75.46,147.57,136.02
"0516022C",516,1,"Hispanic",-0.21,15.36,64,24.74,42.44,46.28,60.54,106.75,125.5
"0517003C",517,0,"White",0.16,69.39,72,35.04,41.94,49.52,67.23,140.79,182.38
"0517004C",517,1,"White",0.05,69.39,76,26.99,38.08,40.93,65.42,106.87,126.4
"0517006C",517,0,"Hispanic",-0.49,69.39,70,24.72,40.86,41.15,63.54,145.03,150.89
"0517008C",517,1,"White",-0.21,69.39,79,24.39,35.04,34.87,46.44,64.02,74.07
"0517009C",517,1,"White",-0.58,69.39,73,44.84,50.82,49.42,88.85,146.5,163.78
"0517010C",517,1,"White",0.37,69.39,71,49.9,55.12,54.41,77.32,147.57,173.94
"0517015C",517,1,"White",0.38,69.39,76,24.81,28.49,35.32,62.58,87.41,136.62
"0517018C",517,1,"White",-1.11,69.39,76,24.42,27.91,27.79,40.96,68.43,85.82
"0517019C",517,1,"White",0.62,69.39,77,33.69,47.13,51.09,73.74,105.88,125.21
"0518004C",518,0,"Hispanic",-0.85,29.66,71,24.81,40.42,33.14,53.34,103.91,139.71
"0518015C",518,0,"White",0.52,29.66,61,33.05,57.55,64.06,103.94,175.57,195.23
"0520004C",520,0,"Hispanic",0.2,46.95,72,26.3,40.37,40.83,65.03,74.96,122.79
"0520009C",520,1,"Hispanic",-2.56,46.95,61,23.68,37.72,32.36,54.24,103.04,131.87
"0520021C",520,1,"Hispanic",-0.76,46.95,66,22.03,27.95,33.04,44.2,57.88,84.06
"0520024C",520,1,"Hispanic",-0.73,46.95,67,25.72,31.21,27.69,42.69,60.46,98.96
"0523002C",523,0,"Hispanic",-0.19,25.32,61,26.23,46.67,37.99,60.95,107.38,146.02
"0523012C",523,1,"White",1.45,25.32,69,34.72,42.03,45.79,89.94,124.86,163.07
"0525005C",525,0,"White",-0.52,0,61,29.45,44.22,48.37,75.74,126.5,126.02
"0526001C",526,1,"White",-0.51,29.67,74,23.04,25.25,27.38,31.35,67.85,80.54
"0526002C",526,0,"White",-0.4,29.67,65,34.05,42.03,49.34,89.88,144.28,169.3
"0526004C",526,0,"White",0.94,29.67,73,34.27,44.52,47.74,71.22,126.72,129.42
"0526005C",526,1,"White",-0.29,29.67,64,33.97,57.22,77.53,118.68,127.44,166.63
"0526006C",526,1,"White",0.36,29.67,67,43.3,43.72,46.83,72.79,145.62,160.14
"0526007C",526,1,"White",0.39,29.67,67,37.92,50.38,57.59,76.55,126.67,152.92
"0526009C",526,0,"White",-0.2,29.67,68,30.54,35.45,47.96,65.95,103.61,124.53
"0526010C",526,0,"White",-0.41,29.67,72,40.86,47.81,49.06,92.44,120.19,144.84
"0526011C",526,0,"White",0.25,29.67,72,37.45,46.16,50.59,75.67,113.83,134.88
"0527001C",527,0,"Hispanic",-0.21,58.26,62,31.97,38.59,41.87,67.79,123.81,148.71
"0527003C",527,0,"Black",0.47,58.26,71,35.66,34.53,55.25,87.58,119.25,149.28
"0527007C",527,1,"White",-0.46,58.26,71,33.59,39.95,48.65,89.28,148.65,164.78
"0527008C",527,0,"White",-0.14,58.26,64,40.52,45.41,51.52,64.03,114.02,144.53
"0527009C",527,0,"White",-0.37,58.26,64,37.99,40.96,49.57,70.42,129.02,163.64
"0527010C",527,0,"White",-0.35,58.26,61,22.24,41.3,37.35,68.11,97.11,143.7
"0527011C",527,1,"Black",0.36,58.26,62,35.72,40.15,43.5,65.74,126.26,167.21
"0527012C",527,0,"White",-0.96,58.26,69,43.74,53.82,56.93,96.82,142.85,169.3
"0527013C",527,1,"Black",-0.58,58.26,69,25.99,37.86,50.76,65.77,125.65,142.53
"0527014C",527,1,"White",-0.06,58.26,74,34.38,34.03,37.51,38.56,76.43,86.68
"0527015C",527,0,"White",-0.31,58.26,68,31.55,35.48,45.7,65.52,109.5,126.92
"0527016C",527,1,"White",0.13,58.26,72,31.43,36.7,46.39,59.23,82.46,118.57
"0527017C",527,1,"White",-0.45,58.26,62,32.07,36.37,43.76,64.74,125.72,146.86
"0527018C",527,0,"White",-0.64,58.26,67,32.05,37.8,43.21,76.37,140.75,168.17
"0527020C",527,1,"White",-0.05,58.26,68,38.44,44.39,50.91,70.95,127.31,153.48
"0527021C",527,0,"White",-0.76,58.26,69,24.39,35.13,39,73.74,107.03,144.09
"0527022C",527,0,"White",-0.65,58.26,68,31.26,44.28,51.54,75.76,125.72,144.48
"0532001C",532,0,"White",-0.22,7.46,70,32.13,40.6,61.57,88.68,144.8,167.82
"0532003C",532,1,"Hispanic",-0.27,7.46,62,29.47,36.56,44.35,74.64,130.22,168.48
"0532004C",532,1,"White",0.88,7.46,72,35.46,50.26,51.58,72.46,156.81,166.94
"0532005C",532,0,"White",-0.33,7.46,68,45.65,54.43,78.26,114.59,175.63,179.81
"0532007C",532,1,"White",1.47,7.46,75,26.55,38.72,47.91,91.77,126.17,153.93
"0532008C",532,1,"White",0.81,7.46,76,37.86,50.49,57.12,102.31,166.42,182.41
"0532010C",532,0,"White",2.17,7.46,70,31.44,56.39,59.31,108.13,126.5,147.45
"0532012C",532,0,"White",0.04,7.46,69,43.5,50.25,65.86,102.96,149,170.59
"0532013C",532,1,"White",0.58,7.46,73,51.16,50.99,56.38,79.53,149.45,156.29
"0532014C",532,1,"Hispanic",0,7.46,70,42.41,62.76,49.98,92.62,137.71,147.06
"0532015C",532,0,"White",0.35,7.46,73,28.84,29.47,40.39,56.99,87.64,150.7
"0532016C",532,1,"White",-0.39,7.46,66,47.14,54.75,58.33,123.06,150.78,168.52
"0532017C",532,1,"White",1.46,7.46,64,34.76,51.55,55.89,90.34,143.59,166.14
"0532018C",532,1,"White",2.64,7.46,62,124.73,120.55,127.86,147.47,168.33,197.58
"0532019C",532,1,"White",-0.18,7.46,72,32.78,39.34,44.18,67.89,103.89,117.69
"0532020C",532,1,"White",0.56,7.46,75,38.48,48.78,48.98,89.93,143.93,187.5
"0532021C",532,0,"White",0.21,7.46,62,38.5,41.66,52.16,105.86,144.5,187.5
"0532022C",532,1,"White",0.24,7.46,71,39.45,44.84,51.73,72.66,130.98,172.96
"0532023C",532,0,"White",0.23,7.46,70,48.61,50.52,75.84,127.45,164.39,197
"0532024C",532,1,"White",0.75,7.46,72,38.19,45.59,54.66,84.65,150.86,181.41
"0533002C",533,0,"White",-0.47,22.57,69,40.86,46.95,62.11,88.81,120.47,132.42
"0533005C",533,1,"White",0.81,22.57,65,36.95,47.18,54.76,87.33,149.56,187.94
"0533006C",533,1,"Hispanic",-0.37,22.57,76,31.31,35.97,36.35,52.07,129.63,162.66
"0533008C",533,1,"White",0.64,22.57,66,34.78,40.04,50.96,66.23,127.67,159.23
"0533011C",533,1,"White",0.08,22.57,73,44.84,50.09,51.97,83.65,166.88,181.96
"0533012C",533,1,"White",0.01,22.57,75,34.61,34.9,48.2,57.37,155.29,172.26
"0533013C",533,1,"White",-0.17,22.57,61,32.65,37.97,52.39,120.18,166.67,188.74
"0533014C",533,1,"White",0.84,22.57,69,107.76,116.74,140.86,132.16,147.99,166.44
"0533015C",533,1,"White",-0.23,22.57,64,35.28,54.27,59.59,111.31,146.72,167.31
"0533016C",533,1,"White",-0.44,22.57,74,33.24,45.49,51.85,65.5,142.86,163.94
"0533018C",533,0,"White",1.02,22.57,66,50.77,64.71,87.78,119.08,170.42,167.03
"0533019C",533,1,"White",0,22.57,71,37.93,38.92,49.68,72.85,154.58,173.5
"0534001C",534,1,"White",-0.21,21.54,69,39.27,59.86,103.84,142.69,179.02,191.99
"0534002C",534,1,"White",-0.28,21.54,70,33.91,43.48,49.17,79.74,125.06,149.71
"0534003C",534,1,"White",-0.42,21.54,71,34.16,39.99,49.03,70.06,125.76,165.67
"0534004C",534,0,"White",0,21.54,68,56.28,59.74,67.11,102.02,148.69,167.61
"0534005C",534,0,"White",-0.31,21.54,72,31.83,40.27,50.48,78.69,106.44,129.32
"0534006C",534,0,"White",-0.64,21.54,74,32.89,44.49,51.44,104.99,142.92,167.37
"0534008C",534,0,"White",-0.11,21.54,73,30.27,40.01,48.45,67.26,135.02,157.89
"0534012C",534,0,"White",0.43,21.54,66,51.41,72.75,95.56,111.25,155.25,157.77
"0536001C",536,1,"Black",-0.36,49.23,54,31.25,33.13,37.63,47.63,102.25,105.88
"0536002C",536,0,"White",-0.78,19.34,65,27.72,35.48,34.5,50.68,67.92,76.89
"0536003C",536,1,"White",-0.06,36.38,68,31.79,45.03,48.86,58.55,124.62,124.03
"0536004C",536,0,"White",-0.53,74.93,62,26.8,43.7,49.91,72.64,140.47,144.64
"0536005C",536,1,"White",-0.32,1.25,56,26.28,49.16,49.74,64.66,120.07,126
"0536006C",536,1,"White",-0.59,13.82,65,28.03,46.84,52.28,54.79,93.2,125.55
"0536007C",536,1,"Black",-1.22,59.97,54,27.63,45.83,46.97,65.38,125.78,146.32
"0536008C",536,0,"Black",-1.27,25.47,72,32.39,42.93,46.44,67.25,122.79,126.61
"0536011C",536,1,"Black",-0.37,49.23,56,30.75,49.63,48.68,65.36,104.53,143.82
"0536012C",536,1,"White",0.9,7.46,70,47.95,59.42,65.3,95.78,159.41,179.91
"0536013C",536,0,"White",-0.05,15.36,62,28.13,46.17,40.38,52.26,124.39,146.66
"0536014C",536,1,"Black",-0.71,49.23,66,26.26,45.61,53.92,69.05,131.28,145.74
"0536015C",536,0,"Black",-0.91,49.23,71,25.69,42.96,53.81,61.53,136.49,159.68
"0536016C",536,1,"White",-0.2,19.88,66,41.71,45.39,47.74,66.26,104.53,127.53
"0536018C",536,0,"White",-0.12,7.46,63,39.6,47.47,51.67,69.74,155.67,152.49
"0536019C",536,0,"Black",-0.63,49.23,72,36.43,39.33,47.52,62.76,111.62,125.96
"0536021C",536,1,"Black",-0.39,49.23,67,24.53,29.88,41.14,65.45,105.25,128.99
"0536022C",536,1,"Hispanic",-0.93,36.38,66,24.61,29.68,30.59,41.45,73.32,132.11
"0536023C",536,0,"White",-0.09,19.88,68,33.37,47.8,52.66,64.71,125.01,137.49
"0550001C",550,1,"Black",-0.67,49.23,67,21.86,29.22,27.53,31.42,125.52,163.81
"0550002C",550,0,"Black",-0.18,58.26,67,32.94,38.89,44.66,73.64,110.29,127.01
"0550003C",550,1,"Black",-0.51,59.97,54,31.96,36.98,41.23,85.49,125.04,149.25
"0550004C",550,1,"Black",0.23,25.47,58,28.28,33.39,39.34,45.85,104.73,138.72
"0550006C",550,0,"Black",-0.14,59.97,66,36.49,40.13,45.57,108.27,118.38,145.12
"0550008C",550,1,"Black",0.75,18.51,65,43.27,45.79,76.78,69.76,105.34,146.12
"0550010C",550,1,"Black",-0.26,59.97,57,31.96,47.95,40.97,93.83,144.61,192.14
"0550011C",550,0,"Black",-0.51,59.97,57,41.09,50.94,62.25,89.97,116.1,145.35
"0550012C",550,1,"Black",-0.61,59.97,65,34.45,45.94,39.56,66.3,147.31,189.52
"0550013C",550,1,"Black",-0.1,59.97,67,35.69,49.04,52.96,48.52,148.33,166.32
"0550015C",550,1,"Black",0.25,49.23,59,28.14,37.21,40.06,65.54,112.16,133.4
"0550016C",550,1,"Black",0.75,28.23,68,33.84,43.01,45.42,75.38,114.3,152.2
"0550018C",550,1,"Black",0.03,47.91,59,40.31,49.03,42.11,75.51,159.21,165.51
"0550020C",550,0,"Black",-0.35,59.97,63,46.83,58.9,54.78,114.32,171.55,181.49
"0550021C",550,1,"Black",-1.27,47.91,68,29.66,38.66,43.02,46.75,75.2,98.46
"0550023C",550,1,"Black",0.07,44.96,57,34.83,37.6,35.02,54.62,116.41,122.74
"0550024C",550,1,"Black",-0.39,59.97,61,32.91,48.56,39.71,89.4,145.34,176.22
"0581004C",581,1,"Asian",1.51,20.08,60,37.46,40,41.75,66.77,124.45,145.07
"0581006C",581,1,"Asian",0.29,0.26,62,28.83,38.45,48.86,77.21,98.5,140.58
"0581007C",581,0,"Asian",2.34,7.46,69,44.35,80.92,56.75,128.74,186.26,199.2
"0581008C",581,0,"Asian",1.25,44.96,67,47.82,65.14,86.75,126.18,148.87,181.35
"0581009C",581,1,"Asian",0.38,17.96,59,32.43,37.95,39.49,70.66,130.11,154.43
"0581010C",581,0,"Black",-0.52,25.47,62,35.46,48.95,52.22,105.33,104.9,146.12
"0581011C",581,1,"White",0.78,27.03,59,34.26,43.6,42.6,73.42,143.97,168.64
"0581012C",581,1,"White",-0.17,29.67,69,27.88,41.26,44.08,94.57,152.19,193.34
"0581015C",581,0,"White",-0.54,19.88,67,32.57,44.41,46.22,77.29,125.67,142.53
"0581017C",581,0,"White",-0.03,2.03,62,38.48,94.72,102.09,127.16,163.71,167.35
"0581018C",581,0,"White",-0.03,2.03,70,44.17,52.27,89.35,128.37,149.93,149.92
"0581019C",581,0,"Hispanic",-1.11,31.68,65,31.55,39.69,32.18,57.9,97.4,127.36
"0581020C",581,0,"White",0.76,29.63,66,44.12,87.85,105.34,124.4,152.13,183.37
"0581022C",581,0,"White",-0.31,18.51,63,38.32,41.4,52.69,69.52,122.33,150.01
"0581023C",581,0,"White",-0.49,18.51,65,39.47,45.53,46.56,68.15,100.73,114.99
"0597001C",597,1,"Black",-0.41,59.97,64,33.29,47.66,61.66,93.95,127.7,145.64
"0597003C",597,1,"Black",-0.26,59.97,60,31.28,34.56,39.89,64.11,85.53,128.52
"0597004C",597,1,"Black",-0.83,59.97,61,25.08,35.58,39.59,53.13,83.96,124.04
"0597005C",597,0,"White",0.32,59.97,59,42.23,59.03,88.3,107.05,159.04,166.11
"0597006C",597,1,"Black",-0.48,59.97,61,31.93,36.66,43.16,64.98,65.75,87.62
"0597007C",597,1,"Black",-0.69,59.97,65,23.38,28.09,31.52,40.93,70.18,106.4
"0597008C",597,0,"Black",-0.26,59.97,63,26.2,33.62,44.2,66.94,124.68,134.83
"0597009C",597,0,"Black",-1.04,59.97,64,23.98,35.98,40.53,72.49,104.91,126.02
"0597010C",597,0,"White",-0.48,59.97,67,28.46,42.25,50.63,72.64,105.59,126.84
"0597011C",597,0,"Hispanic",-1.12,59.97,62,32.29,39.27,40.55,59.66,101.78,130.47
"0597012C",597,1,"Black",-0.78,59.97,61,23.05,33.67,40.62,72.29,124.58,151.31
"0597013C",597,1,"Black",-1.28,59.97,60,26.45,26.96,30.71,30.02,61.12,105.23
"0597015C",597,0,"Hispanic",-0.58,59.97,72,25.56,43.34,66.35,99.14,143.34,166.37
"0597016C",597,1,"Black",-0.79,59.97,67,37.67,42.18,45.52,68.21,95.71,128.37
"0597017C",597,0,"Black",-0.11,59.97,68,27.45,36.13,40.25,55.46,81.8,118.2
"0597018C",597,1,"White",-0.15,59.97,65,25.01,37.65,43.48,62.08,75.35,104.71
"0597019C",597,1,"Black",-1.04,59.97,68,26.72,32.55,39.86,62.75,106.18,138.62
"0597020C",597,0,"Black",-0.74,59.97,62,25.85,33.95,41.29,48.94,91.27,122.15
"0597021C",597,1,"Black",-0.17,59.97,63,30.79,37.79,42.71,64.62,105.59,125.47
"0597022C",597,1,"Black",-0.74,59.97,60,23.95,28.14,25.5,37.28,77.84,85.77
"0597023C",597,1,"Black",-0.47,59.97,64,27.39,37.47,48.48,56.29,104.56,107.81
"0599001C",599,1,"Asian",1.25,44.96,62,35.43,51.97,70.37,106.85,148.03,191.83
"0599003C",599,1,"Asian",1.05,32.2,60,42.99,53.97,73.17,127.93,147.52,166.18
"0599005C",599,1,"Asian",-0.36,19.88,70,51.86,89.26,88.18,105.9,147.12,165.86
"0599006C",599,0,"Hispanic",-0.89,19.28,65,32.01,39.97,45.81,65.66,125.95,148.35
"0599007C",599,1,"White",1.07,32.2,69,35.31,46.44,64.77,89.7,151.44,174.75
"0599010C",599,1,"Hispanic",0.12,19.28,63,24.49,37.2,45.92,52.59,138.06,148.6
"0599013C",599,0,"Black",-0.54,59.97,63,28.41,38.23,47.18,65.39,88.36,109.35
"0599014C",599,1,"White",2.04,28.53,66,39.3,51.51,56.42,83.2,143.4,153.65
"0599015C",599,1,"Black",-0.77,59.97,63,30.28,41.7,49.36,43.67,108.11,157.04
"0599016C",599,1,"White",1.11,32.2,65,50.25,76.09,89.37,111.21,161.71,181.55
"0599018C",599,0,"Hispanic",-0.74,20.43,66,26.5,34.46,43.39,65.54,120.55,125.59
